"","season","athlete_id","name","position","team","conference","avg_PPA_all","avg_PPA_pass","avg_PPA_rush","avg_PPA_first_down","avg_PPA_second_down","avg_PPA_third_down","avg_PPA_standard_downs","avg_PPA_passing_downs","total_PPA_all","total_PPA_pass","total_PPA_rush","total_PPA_first_down","total_PPA_second_down","total_PPA_third_down","total_PPA_standard_downs","total_PPA_passing_downs","countable_plays"
"120",2021,"4037456","Jovani Haskins","TE","Rutgers","B1G",1.357,1.357,NA,0.854,1.927,1.701,1.108,1.793,14.927,14.927,0,4.27,3.855,6.803,7.754,7.174,NA
"121",2021,"4037514","Rontavius Groves","WR","Texas State","SBC",2.55,2.55,NA,NA,NA,NA,2.55,NA,2.55,2.55,0,0,0,0,2.55,0,NA
"122",2021,"4037532","Garrett Walston","TE","North Carolina","ACC",0.153,0.153,NA,-0.438,0.662,0.127,-0.208,0.636,4.298,4.298,0,-4.818,8.608,0.508,-3.332,7.63,NA
"123",2021,"4037564","Jahcour Pearson","WR","Ole Miss","SEC",0.724,0.795,-0.062,0.327,0.819,1.237,0.571,0.995,26.061,26.247,-0.186,5.557,9.004,8.662,13.128,12.933,NA
"124",2021,"4037568","Gaej Walker","RB","Western Illinois","",-0.175,0.222,-0.472,-0.153,-0.313,-0.145,-0.153,-0.229,-1.223,0.666,-1.889,-0.765,-0.313,-0.145,-0.765,-0.458,NA
"125",2021,"4037575","Cole Blackman","WR","William & Mary","",-0.247,-0.247,NA,NA,0.352,-0.845,-0.845,0.352,-0.494,-0.494,0,0,0.352,-0.845,-0.845,0.352,NA
"126",2021,"4037631","Abdul Adams","RB","Syracuse","ACC",0.079,-0.055,0.11,0.137,-0.113,0.243,0.161,-0.059,1.261,-0.166,1.427,1.097,-0.565,0.728,1.613,-0.352,NA
"127",2021,"4037642","Austin Kendall","QB","Louisiana Tech","CUSA",0.408,0.399,0.465,0.111,0.577,0.55,0.431,0.375,117.507,99.356,18.151,11.89,52.543,46.167,73.271,44.236,NA
"128",2021,"4038438","La'Darren Brown","RB","Oklahoma State","B12",-0.133,-0.499,-0.048,-0.185,-0.082,-0.072,-0.196,-0.003,-4.931,-3.49,-1.441,-3.512,-1.061,-0.358,-4.891,-0.04,NA
"129",2021,"4038443","Mitchell Perkinson","WR","Central Arkansas","",-0.462,-0.462,NA,-0.65,0.529,-0.674,-0.595,-0.194,-2.77,-2.77,0,-1.95,0.529,-1.349,-2.381,-0.389,NA
"130",2021,"4038444","Landon Wolf","WR","South Dakota State","",-1.015,-1.015,NA,-1.015,NA,NA,-1.015,NA,-1.015,-1.015,0,-1.015,0,0,-1.015,0,NA
"131",2021,"4038532","Isaiah Graham","WR","Louisiana Tech","CUSA",0.984,0.984,NA,-0.127,0.909,1.512,0.606,1.292,19.674,19.674,0,-0.507,9.089,7.558,5.457,14.217,NA
"132",2021,"4038536","Dylan Thomas","WR","Northern Colorado","",-0.523,-0.523,NA,-1.066,-0.252,NA,-1.066,-0.252,-1.569,-1.569,0,-1.066,-0.503,0,-1.066,-0.503,NA
"133",2021,"4038721","Mohamed Jabbie","WR","UAlbany","",0.924,0.924,NA,1.026,0.821,NA,1.026,0.821,3.695,3.695,0,2.053,1.642,0,2.053,1.642,NA
"134",2021,"4038741","Kato Nelson","QB","Akron","MAC",0.242,0.092,0.589,-0.222,0.001,0.765,-0.059,0.636,25.155,6.61,18.271,-6.437,0.049,26.02,-3.452,28.607,NA
"135",2021,"4038809","Jake Bentley","QB","South Alabama","SBC",0.436,0.42,0.833,0.061,0.47,0.932,0.269,0.684,126.583,113.41,15.818,6.902,42.729,66.185,46.566,80.017,NA
"136",2021,"4038822","C.J. Freeman","RB","Campbell","",-0.3,NA,-0.3,0.351,-0.564,-0.75,-0.195,-0.51,-2.701,0,-2.701,1.053,-2.255,-1.499,-1.171,-1.53,NA
"137",2021,"4038920","Trey Harrell","WR","Arkansas-Pine Bluff","",0.081,0.081,NA,NA,0.081,NA,NA,0.081,0.162,0.162,0,0,0.162,0,0,0.162,NA
"138",2021,"4038940","Terry Wilson","QB","New Mexico","MWC",0.13,0.157,-0.006,0.225,-0.071,0.114,0.123,0.139,17.767,17.914,-0.146,12.159,-2.682,4.995,9.981,7.787,NA
"139",2021,"4038961","Cam McCormick","TE","Oregon","PAC",0.86,0.86,NA,NA,NA,0.86,NA,0.86,0.86,0.86,0,0,0,0.86,0,0.86,NA
"140",2021,"4038966","Jack Sorenson","WR","Miami (OH)","MAC",0.961,0.929,2.677,0.92,0.891,1.053,0.853,1.119,106.66,101.307,5.353,43.227,26.744,33.696,56.323,50.337,NA
"141",2021,"4038983","Andrew Homer","TE","Miami (OH)","MAC",0.644,0.644,NA,0.139,1.844,0.544,0.69,0.597,11.583,11.583,0,0.976,9.22,2.718,6.208,5.376,NA
"142",2021,"4039008","Kamari Pleasant","RB","Washington","PAC",0.216,0.466,0.159,0.043,0.133,0.601,0.214,0.224,15.088,6.052,9.036,1.413,2.92,8.415,12.18,2.908,NA
"143",2021,"4039009","Sean McGrew","RB","Washington","PAC",-0.037,-0.02,-0.039,-0.165,0.018,0.537,-0.031,-0.071,-4.095,-0.177,-3.918,-8.4,0.797,6.985,-2.956,-1.139,NA
"144",2021,"4039082","Jason Pirtle","TE","North Texas","CUSA",0.967,0.967,NA,0.618,0.731,1.214,0.809,1.079,39.647,39.647,0,6.798,8.045,21.847,13.746,25.901,NA
"145",2021,"4039089","Cameron Odom","WR","Ohio","MAC",0.611,0.659,-0.33,0.277,0.476,1.429,0.542,0.778,25.054,25.714,-0.66,5.53,5.233,14.29,15.713,9.341,NA
"146",2021,"4039101","Adam Luehrman","TE","Ohio","MAC",0.711,0.711,NA,0.678,0.727,NA,0.665,0.802,2.132,2.132,0,0.678,1.454,0,1.33,0.802,NA
"147",2021,"4039115","Ryan Luehrman","TE","Ohio","MAC",0.924,0.924,NA,0.391,0.347,1.622,0.521,1.291,19.413,19.413,0,2.348,2.775,8.108,5.214,14.199,NA
"148",2021,"4039154","Jordan Myers","TE","Rice","CUSA",0.436,0.963,0.28,-0.02,0.19,1.138,0.393,0.618,45.803,23.116,22.687,-0.861,5.712,30.725,33.444,12.36,NA
"149",2021,"4039159","Aaron Cephus","WR","Hawai'i","MWC",0.115,0.115,NA,1.344,-0.563,-0.987,0.226,-0.144,1.15,1.15,0,5.377,-2.253,-1.974,1.582,-0.432,NA
"150",2021,"4039202","Dylan Koch","TE","Ball State","MAC",0.126,0.126,NA,0.126,NA,NA,0.126,NA,0.253,0.253,0,0.253,0,0,0.253,0,NA
"151",2021,"4039210","Drew Plitt","QB","Ball State","MAC",0.241,0.194,0.582,0.06,0.147,0.53,0.214,0.276,101.246,71.569,29.676,8.972,19.209,67.899,50.722,50.523,NA
"152",2021,"4039258","Hunter Buczkowski","TE","Central Michigan","MAC",-0.485,-0.485,NA,0.134,0.408,NA,0.134,-0.794,-1.455,-1.455,0,0.134,0.408,0,0.134,-1.588,NA
"153",2021,"4039294","Mulbah Car","RB","Houston","AAC",0.127,0.267,0.116,-0.137,0.044,0.584,0.036,0.493,7,1.068,5.933,-3.28,0.699,6.419,1.575,5.426,NA
"154",2021,"4039295","Keith Corbin","WR","Jackson State","",0.437,0.437,NA,0.103,0.03,2.995,0.103,0.771,3.495,3.495,0,0.411,0.09,2.995,0.411,3.084,NA
"155",2021,"4039300","D'Eriq King","QB","Miami","ACC",0.101,0.211,-0.352,-0.128,0.167,0.405,-0.093,0.412,16.521,27.797,-11.276,-10.237,6.866,14.976,-9.406,25.927,NA
"156",2021,"4039357","Sean Dykes","TE","Memphis","AAC",0.941,0.941,NA,0.735,0.743,1.399,0.948,0.924,42.353,42.353,0,14.706,11.884,9.794,30.336,12.017,NA
"157",2021,"4039394","Jay Griffin IV","WR","Northwestern State","",4.1,NA,4.1,NA,4.1,NA,NA,4.1,4.1,0,4.1,0,4.1,0,0,4.1,NA
"158",2021,"4039468","Andrew Parchment","WR","Florida State","ACC",0.569,0.514,2.625,0.187,0.409,1.395,0.379,0.804,21.625,19,2.625,3.176,4.494,11.161,7.955,13.67,NA
"159",2021,"4039469","Anthony Thompson","QB","Indiana State","",0.028,0.073,-0.362,-0.047,0.005,0.137,0.125,-0.166,1.103,2.552,-1.449,-0.616,0.074,1.645,3.258,-2.155,NA
"160",2021,"4039482","Mitchell Brinkman","TE","South Florida","AAC",0.65,0.65,NA,0.214,0.876,0.516,0.54,0.806,11.049,11.049,0,1.282,6.135,1.549,5.405,5.644,NA
"161",2021,"4039599","Devaughn Cooper","WR","Syracuse","ACC",0.319,0.27,1.707,0.225,0.246,0.226,0.507,0.088,9.255,7.548,1.707,2.7,2.212,1.58,8.111,1.143,NA
"162",2021,"4039912","B.J. Smith","RB","Troy","SBC",0.099,0.304,0.052,-0.007,-0.206,0.553,0.014,0.396,11.098,6.377,4.721,-0.348,-7.211,11.058,1.193,9.905,NA
"163",2021,"4040508","Quadraiz Wadley","RB","UTEP","CUSA",0.186,1.003,0.157,0.126,0.304,0.17,0.215,-0.008,5.569,1.003,4.566,2.149,2.74,0.68,5.602,-0.033,NA
"164",2021,"4040769","James Charles","RB","Florida Atlantic","CUSA",0.018,0.614,-0.093,0.103,-0.33,-0.517,0.107,-0.368,0.566,3.071,-2.506,1.748,-2.639,-2.068,2.775,-2.209,NA
"165",2021,"4040779","John Mitchell","WR","Florida Atlantic","CUSA",0.884,0.884,NA,1.636,0.719,0.771,1.02,0.725,11.492,11.492,0,3.272,3.594,4.626,7.141,4.351,NA
"166",2021,"4040824","Dominic Johnson","WR","Buffalo","MAC",0.356,0.356,NA,0.151,-0.196,1.133,0.332,0.39,14.971,14.971,0,2.263,-2.552,12.463,7.957,7.014,NA
"167",2021,"4040835","Jake Molinich","TE","Buffalo","MAC",0.707,0.262,2.04,-0.264,1.392,1.018,0.658,0.788,5.654,1.575,4.079,-0.791,2.784,2.035,3.289,2.365,NA
"168",2021,"4040874","Johnny Huntley III","TE","Liberty","Ind",0.637,0.637,NA,0.053,0.678,1.296,0.193,1.377,10.192,10.192,0,0.266,4.743,5.183,1.927,8.264,NA
"169",2021,"4040880","Sam Noyer","QB","Oregon State","PAC",-0.054,-0.002,-0.711,-0.429,0.45,-0.068,-0.315,0.155,-1.465,-0.042,-1.422,-3.861,3.149,-0.753,-3.785,2.32,NA
"170",2021,"4040935","Adam Cofield","RB","Western Kentucky","CUSA",0.293,0.804,0.148,0.111,0.409,0.35,0.279,0.339,25.184,15.278,9.905,4.228,11.863,6.292,18.397,6.786,NA
"171",2021,"4042110","Jawon Hamilton","RB","Eastern Michigan","MAC",0.216,-0.154,0.228,0.256,0.002,0.933,0.227,0.16,20.481,-0.463,20.944,14.836,0.049,5.596,17.913,2.568,NA
"172",2021,"4042113","McKenzie Milton","QB","Florida State","ACC",0.06,0.099,-0.256,0.029,0.118,0.363,-0.08,0.273,9.664,14.278,-4.614,1.941,5.656,14.519,-7.836,17.5,NA
"173",2021,"4042807","Trevon Bradford","WR","Oregon State","PAC",0.838,0.907,0.361,0.468,0.912,1.193,0.76,0.935,46.954,44.427,2.527,10.305,12.763,21.473,23.569,23.385,NA
"174",2021,"4043043","Brett Borske","TE","Western Michigan","MAC",1.564,1.564,NA,1.69,1.802,1.255,1.865,0.057,9.383,9.383,0,5.07,1.802,2.511,9.326,0.057,NA
"175",2021,"4043136","Jett Duffey","QB","Hampton","",-0.067,-0.044,-0.154,-0.291,0.1,-0.024,0.262,-0.527,-1.597,-0.829,-0.768,-2.332,0.901,-0.166,3.669,-5.266,NA
"176",2021,"4043606","Willie Johnson","WR","Marshall","CUSA",0.421,0.431,0.275,0.349,0.55,0.332,0.529,0.301,14.33,13.781,0.55,4.188,7.153,2.989,9.516,4.814,NA
"177",2021,"4043607","Xavier Gaines","TE","Marshall","CUSA",0.648,0.561,3.355,0.196,1.188,1.052,0.526,0.853,20.741,17.386,3.355,3.335,14.251,3.155,10.51,10.231,NA
"178",2021,"4043996","Chase Cokley","WR","Ohio","MAC",0.527,0.527,NA,0.624,0.079,0.996,0.422,0.807,5.8,5.8,0,2.496,0.315,2.989,3.378,2.422,NA
"179",2021,"4044095","Quayvon Skanes","WR","Gardner-Webb","",0.475,0.475,NA,-1.066,0.606,1.885,-0.23,1.885,1.425,1.425,0,-1.066,0.606,1.885,-0.46,1.885,NA
"180",2021,"4044111","Chris Oladokun","QB","South Dakota State","",0.423,0.351,2.522,-0.035,0.933,0.714,0.349,0.519,12.687,10.166,2.522,-0.484,7.463,5.708,5.934,6.753,NA
"181",2021,"4044122","Anthony Russo","QB","Michigan State","B1G",0.247,0.14,0.566,0.211,0.562,-0.437,0.464,-0.406,2.96,1.261,1.699,1.264,1.125,-1.31,4.177,-1.217,NA
"182",2021,"4044143","Randle Jones","WR","Temple","AAC",0.497,0.552,-0.142,0.913,0.484,-0.12,0.591,0.355,24.839,25.405,-0.566,20.083,8.721,-1.076,17.739,7.1,NA
"183",2021,"4044454","Donald Stewart","WR","Wake Forest","ACC",0.502,0.502,NA,0.353,0.144,1.141,0.401,0.755,24.602,24.602,0,9.527,1.729,10.271,14.028,10.574,NA
"184",2021,"4044521","Taylor Edwards","TE","Massachusetts","Ind",0.848,0.848,NA,-0.63,1.752,0.52,0.848,NA,3.392,3.392,0,-0.63,3.503,0.52,3.392,0,NA
"185",2021,"4044536","Peytton Pickett","RB","Jackson State","",-0.241,0.353,-0.717,-0.368,0.191,0.067,-0.717,0.353,-2.169,1.414,-3.583,-1.104,0.191,0.268,-3.583,1.414,NA
"186",2021,"4045291","Taysir Mack","WR","Pittsburgh","ACC",1.383,1.492,-0.151,0.776,1.666,1.131,0.973,1.92,41.488,41.79,-0.302,10.088,16.665,4.522,16.534,24.954,NA
"187",2021,"4045293","Jonah Morris","WR","Northern Colorado","",0.161,0.161,NA,NA,0.161,NA,NA,0.161,0.161,0.161,0,0,0.161,0,0,0.161,NA
"188",2021,"4045696","Ryan Carriere","TE","Charlotte","CUSA",0.919,1.213,-0.257,-0.312,1.509,0.828,0.668,1.296,9.195,9.708,-0.513,-0.935,4.528,1.656,4.01,5.184,NA
"189",2021,"4045696","Ryan Carriere","TE","Charlotte","",0.919,1.213,-0.257,-0.312,1.509,0.828,0.668,1.296,9.195,9.708,-0.513,-0.935,4.528,1.656,4.01,5.184,NA
"190",2021,"4046519","Kekoa Crawford","WR","California","PAC",0.555,0.555,NA,0.618,0.369,0.565,0.405,0.78,27.74,27.74,0,11.744,6.28,5.089,12.139,15.601,NA
"191",2021,"4046540","Tru Wilson","RB","Northern Colorado","",0.073,0.661,-0.614,-0.335,0.162,0.741,-0.001,0.239,0.943,4.63,-3.686,-2.345,0.323,2.965,-0.011,0.955,NA
"192",2021,"4046564","Wykeen Akie Gill","WR","Duquesne","",0.092,0.269,-0.129,-0.066,-0.218,NA,0.054,0.224,0.826,1.343,-0.517,-0.264,-0.871,0,0.379,0.448,NA
"193",2021,"4046586","Nick Lenners","TE","Kansas State","B12",0.504,0.504,NA,-0.106,1.463,0.766,0.417,0.766,2.016,2.016,0,-0.213,1.463,0.766,1.25,0.766,NA
"194",2021,"4046677","Deon McIntosh","RB","Washington State","PAC",0.151,0.2,0.149,0.038,-0.032,0.558,0.136,0.197,17.632,0.998,16.634,2.271,-1.052,11.712,12.106,5.527,NA
"195",2021,"4046713","Noah Davis","TE","Cincinnati","AAC",2.851,2.851,NA,NA,NA,NA,2.851,NA,2.851,2.851,0,0,0,0,2.851,0,NA
"196",2021,"4046826","Darien Rencher","RB","Clemson","ACC",-0.07,0.529,-0.136,-0.175,0.135,-0.054,-0.153,0.263,-1.396,1.059,-2.454,-2.096,0.809,-0.108,-2.448,1.052,NA
"197",2021,"4046981","Martell Pettaway","RB","Middle Tennessee","CUSA",0.003,-0.279,0.037,-0.017,-0.148,0.617,0.036,-0.128,0.213,-2.233,2.446,-0.658,-4.427,3.087,2.131,-1.918,NA
"198",2021,"4047369","Dennis Merritt","RB","Eastern Washington","",0.003,0.13,-0.017,-0.278,0.223,0.391,-0.043,0.211,0.067,0.39,-0.323,-3.058,1.561,1.564,-0.778,0.845,NA
"199",2021,"4047385","Garris Schwarting","WR","Charleston Southern","",0.041,0.039,0.095,-0.01,0.287,-0.019,-0.037,0.135,0.905,0.811,0.095,-0.111,1.148,-0.131,-0.447,1.353,NA
"200",2021,"4047422","Tanner Conner","WR","Idaho State","",0.713,0.816,0.095,0.033,2.413,NA,0.658,1.044,4.992,4.897,0.095,0.165,4.827,0,3.947,1.044,NA
"201",2021,"4047555","Jalen Williams","WR","Louisiana","SBC",0.627,0.627,NA,-0.067,0.033,4.031,0.086,1.819,10.036,10.036,0,-0.4,0.23,8.063,0.943,9.093,NA
"202",2021,"4047615","Travis O'Connor","WR","Southern","",1.893,1.893,NA,1.893,NA,NA,1.893,NA,1.893,1.893,0,1.893,0,0,1.893,0,NA
"203",2021,"4047738","Cody Rudy","FB","Ball State","MAC",0.027,0.027,NA,0.163,-0.25,0.388,0.127,-0.074,0.584,0.584,0,1.141,-2.495,1.938,1.399,-0.815,NA
"204",2021,"4048099","Samson Nacua","WR","BYU","Ind",0.64,0.886,-0.127,0.631,0.673,0.622,0.671,0.504,21.13,22.146,-1.015,13.258,5.384,2.488,18.104,3.027,NA
"205",2021,"4048232","Jake Constantine","QB","Rice","CUSA",0.335,0.342,0.263,0.263,0.302,0.575,0.118,0.64,58.944,55.001,3.944,17.371,15.424,29.889,12.189,46.756,NA
"206",2021,"4048241","Camron Humphrey","QB","Montana","",-0.274,-0.274,NA,NA,NA,-0.274,NA,-0.274,-0.274,-0.274,0,0,0,-0.274,0,-0.274,NA
"207",2021,"4048695","Jordan Nathan","WR","Utah State","MWC",1.211,0.829,2.741,1.823,0.294,NA,1.823,0.294,6.057,3.316,2.741,5.468,0.589,0,5.468,0.589,NA
"208",2021,"4048721","Dontae Crow","WR","Campbell","",-0.331,-0.331,NA,-0.5,0.09,NA,-0.5,0.09,-2.32,-2.32,0,-2.499,0.179,0,-2.499,0.179,NA
"209",2021,"4048725","Ayden Eberhardt","WR","Wyoming","MWC",1.271,1.462,-0.322,1.53,0.359,1.703,1.433,1.181,35.586,36.554,-0.967,9.181,3.228,20.441,14.334,21.253,NA
"210",2021,"4048768","Walter Dawn Jr.","WR","UTEP","CUSA",0.841,0.841,NA,-0.285,1.13,NA,0.599,1.568,3.366,3.366,0,-0.285,2.26,0,1.798,1.568,NA
"211",2021,"4050370","Keon Howard","QB","UT Martin","",0.109,-0.068,0.818,-0.593,-0.006,0.998,-0.035,0.309,5.998,-3.001,8.999,-11.865,-0.096,17.959,-1.118,7.116,NA
"212",2021,"4050499","Joshua Lanier","WR","Jackson State","",0.812,0.812,NA,0.581,-0.49,3.271,0.581,1.39,5.687,5.687,0,2.906,-0.49,3.271,2.906,2.781,NA
"213",2021,"4050937","Levi Falck","WR","Nebraska","B1G",0.629,0.796,-2.718,0.618,0.429,1.262,0.827,0.133,13.204,15.922,-2.718,5.56,3.857,3.787,12.406,0.799,NA
"214",2021,"4050942","Caleb Vander Esch","WR","South Dakota","",0.205,0.205,NA,0.573,-0.164,NA,0.573,-0.164,0.409,0.409,0,0.573,-0.164,0,0.573,-0.164,NA
"215",2021,"4050954","Isaac Smith","WR","Missouri State","",0.944,0.944,NA,NA,0.944,NA,NA,0.944,0.944,0.944,0,0,0.944,0,0,0.944,NA
"216",2021,"4051021","Daniel Smith","QB","Villanova","",0.119,0.223,-0.648,-0.077,-0.543,0.635,-0.094,0.332,5,8.238,-3.238,-1.228,-5.977,8.89,-1.971,6.971,NA
"217",2021,"4051409","Azende Rey","RB","Georgia Tech","ACC",1.401,1.401,NA,NA,1.34,1.462,1.401,NA,2.802,2.802,0,0,1.34,1.462,2.802,0,NA
"218",2021,"4051442","Felix Harper","QB","Alcorn State","",0.306,0.281,0.526,-0.01,0.468,0.571,0.261,0.355,12.227,10.122,2.105,-0.112,7.495,6.284,5.474,6.753,NA
"219",2021,"4051451","Cody Orgeron","QB","McNeese","",-0.17,-0.096,-0.515,-0.541,-0.517,0.283,-0.485,0.003,-5.765,-2.676,-3.089,-4.328,-5.688,4.251,-5.824,0.059,NA
"220",2021,"4051468","Trevor Begue","WR","Incarnate Word","",0.724,0.724,NA,0.724,NA,NA,0.724,NA,3.622,3.622,0,3.622,0,0,3.622,0,NA
"221",2021,"4051645","Joe Mancuso","QB","Richmond","",3.237,NA,3.237,NA,3.237,NA,NA,3.237,3.237,0,3.237,0,3.237,0,0,3.237,NA
"222",2021,"4051824","Justin Covington","RB","Villanova","",-0.418,-1.217,-0.152,-0.091,-0.729,-0.792,-0.373,-0.552,-3.344,-2.434,-0.911,-0.366,-2.187,-0.792,-2.24,-1.105,NA
"223",2021,"4051835","Josh McGrigg","WR","St. Francis (PA)","",-0.558,-0.558,NA,-0.703,NA,-0.485,-0.703,-0.485,-1.674,-1.674,0,-0.703,0,-0.971,-0.703,-0.971,NA
"224",2021,"4051842","Todd Summers","TE","Villanova","",0.768,0.768,NA,0.246,0.063,-0.03,0.246,1.116,3.842,3.842,0,0.493,0.063,-0.03,0.493,3.349,NA
"225",2021,"4051874","Jordan Freeman","RB","North Carolina Central","",-0.524,-0.166,-0.613,-0.514,-0.571,-0.504,-0.512,-0.571,-2.618,-0.166,-2.452,-1.543,-0.571,-0.504,-2.047,-0.571,NA
"226",2021,"4051889","Zach Larkin","QB","Indiana State","",1.1,0.664,2.407,0.664,NA,NA,1.1,NA,4.399,1.992,2.407,1.992,0,0,4.399,0,NA
"227",2021,"4052178","Charles Williams","RB","UNLV","MWC",0.147,0.969,0.086,-0.035,0.397,0.543,0.026,0.545,29.627,13.561,16.065,-4.073,22.998,13.042,4.033,25.593,NA
"228",2021,"4052217","Justin Smith","WR","Norfolk State","",1.795,1.696,2.386,NA,2.204,1.442,1.756,1.81,12.562,10.177,2.386,0,4.408,5.769,3.512,9.05,NA
"229",2021,"4052788","Eric Collins","WR","Massachusetts","Ind",0.32,0.359,0.053,0.131,0.155,0.585,-0.125,0.625,10.252,10.039,0.213,1.183,1.395,7.024,-1.621,11.873,NA
"230",2021,"4056043","Giovanni Fauolo","TE","UNLV","MWC",0.713,0.713,NA,0.258,0.113,1.917,0.378,1.085,13.546,13.546,0,1.03,1.013,11.503,3.784,9.763,NA
"231",2021,"4056052","Armani Rogers","QB","Ohio","MAC",0.303,0.143,0.416,0.298,0.317,0.324,0.254,0.394,36.315,7.17,29.145,14.296,11.424,10.378,19.779,16.536,NA
"232",2021,"4058545","Jason Epps","WR","Towson","",0.99,0.99,NA,NA,0.729,1.51,1.51,0.729,2.969,2.969,0,0,1.459,1.51,1.51,1.459,NA
"233",2021,"4062711","Ethan Fernea","RB","UCLA","PAC",0.476,NA,0.476,0.229,-0.527,1.809,0.531,-0.017,4.762,0,4.762,0.916,-1.581,5.426,4.778,-0.017,NA
"234",2021,"4062810","Chandler Smith","RB","Houston","AAC",0.029,NA,0.029,-0.151,0.29,0.236,-0.065,0.42,0.895,0,0.895,-2.716,2.903,0.709,-1.625,2.52,NA
"235",2021,"4062902","Bishop Bonnett","RB","Florida A&M","",-0.453,NA,-0.453,-0.411,-0.26,-0.732,-0.43,-0.493,-3.626,0,-3.626,-1.644,-0.519,-1.463,-2.148,-1.478,NA
"236",2021,"4064866","Dexter Carter Jr.","TE","Georgia Southern","SBC",0.12,0.12,NA,NA,NA,0.12,NA,0.12,0.239,0.239,0,0,0,0.239,0,0.239,NA
"237",2021,"4071091","Andre Miller","WR","Maine","",0.254,0.254,NA,0.126,-0.124,1.202,0.297,0.139,2.789,2.789,0,0.755,-0.371,2.405,2.372,0.417,NA
"238",2021,"4078393","London Pearson","RB","Youngstown State","",-0.313,NA,-0.313,-0.32,-0.309,NA,-0.174,-0.663,-2.194,0,-2.194,-0.959,-1.235,0,-0.868,-1.326,NA
"239",2021,"4078396","Samuel St. Surin","WR","Youngstown State","",-0.28,0.291,-0.852,NA,-0.28,NA,NA,-0.28,-0.56,0.291,-0.852,0,-0.56,0,0,-0.56,NA
"240",2021,"4079623","Blake Kern","TE","Arkansas","SEC",0.907,0.907,NA,1.089,0.241,0.4,0.886,0.932,13.609,13.609,0,5.443,0.963,2.002,7.085,6.524,NA
"241",2021,"4239086","Desmond Ridder","QB","Cincinnati","AAC",0.345,0.333,0.398,0.342,0.418,0.193,0.387,0.263,170.974,135.917,35.057,72.243,68.145,21.79,126.592,44.382,NA
"242",2021,"4239127","Cameron Hairston","WR","UConn","Ind",0.952,0.952,NA,NA,1.577,1.219,1.519,0.839,5.714,5.714,0,0,4.73,2.438,1.519,4.196,NA
"243",2021,"4239135","Jay Rose","TE","UConn","Ind",0.625,0.625,NA,0.108,0.905,1.074,0.239,1.121,20.001,20.001,0,1.509,9.956,6.445,4.304,15.697,NA
"244",2021,"4239397","Leroy Henley","WR","Richmond","",0.721,0.721,NA,0.721,NA,NA,0.721,NA,1.443,1.443,0,1.443,0,0,1.443,0,NA
"245",2021,"4239411","Mydreon Vines","WR","Western Carolina","",1.967,1.967,NA,NA,NA,1.967,NA,1.967,1.967,1.967,0,0,0,1.967,0,1.967,NA
"246",2021,"4239691","Griffin Hebert","TE","Louisiana Tech","CUSA",0.557,0.557,NA,-0.427,0.925,0.757,0.307,0.807,15.597,15.597,0,-2.559,8.321,9.835,4.304,11.293,NA
"247",2021,"4239697","Elijah Walker","QB","Grambling","",-0.258,-0.198,-0.498,-0.306,-0.577,0.109,-0.448,-0.041,-3.868,-2.372,-1.495,-1.529,-2.884,0.545,-3.584,-0.284,NA
"248",2021,"4239714","Kyle Vantrease","QB","Buffalo","MAC",0.328,0.324,0.661,0.031,0.468,0.653,0.218,0.463,81.251,75.147,9.915,3.013,32.274,48.983,29.836,51.415,NA
"249",2021,"4239793","Tyler Johnston III","QB","UAB","CUSA",0.131,0.14,0.073,-0.048,0.469,-0.313,0.072,0.165,8.01,7.428,0.582,-0.765,10.793,-6.572,1.593,6.417,NA
"250",2021,"4239812","Hayden Pittman","TE","UAB","CUSA",0.647,0.619,1.144,0.524,0.43,1.295,0.991,0.337,12.292,11.148,1.144,3.671,3.439,5.182,8.917,3.375,NA
"251",2021,"4239821","Lucious Stanley","RB","UAB","CUSA",0.336,0.63,0.277,0.353,0.337,0.054,0.291,0.612,12.085,3.778,8.308,5.649,4.725,0.27,9.024,3.062,NA
"252",2021,"4239937","Matt McDonald","QB","Bowling Green","MAC",0.116,0.113,0.386,-0.141,0.184,0.442,-0.026,0.297,45.204,39.805,13.511,-19.927,23.194,48.611,-5.584,50.788,NA
"253",2021,"4239938","CJ Lewis","WR","Boston College","ACC",1.049,1.049,NA,0.058,-0.115,2.772,0.315,1.905,13.632,13.632,0,0.23,-0.459,13.861,2.204,11.427,NA
"254",2021,"4239939","Dennis Grosel","QB","Boston College","ACC",0.225,0.189,0.452,0.129,0.166,0.39,0.131,0.321,51.188,37.186,14.003,8.875,12.416,28.052,15.232,35.956,NA
"255",2021,"4239941","Travis Levy","RB","Boston College","ACC",0.11,0.902,-0.103,0.022,0.069,0.493,-0.029,0.727,7.792,13.533,-5.741,0.621,1.517,9.869,-1.655,9.447,NA
"256",2021,"4239964","Isaiah Sanders","QB","Stanford","PAC",0.743,0.242,0.909,0.003,-0.075,2.094,0.662,1.147,17.821,1.452,16.369,0.031,-0.449,16.749,13.232,4.589,NA
"257",2021,"4239994","Chase Brice","QB","App State","SBC",0.411,0.427,0.292,0.413,0.251,0.563,0.43,0.379,185.285,169.819,15.465,74.743,36.616,61.338,121.659,63.626,NA
"258",2021,"4239998","Hunter Johnson","QB","Northwestern","B1G",0.157,0.165,0.124,-0.121,0.049,0.406,0.126,0.191,14.107,11.877,2.23,-3.497,1.313,10.959,5.908,8.199,NA
